trip_id,pickup_zone_id,drop_zone_id,drop_zone_type,request_ts,trip_distance_km,captain_cancelled,got_return_fare_within_20min,fare_inr
TRP00028272,APT-T2,SUB-07,suburban,2026-06-19 07:00:00,15.13,0,0,221.0
TRP00056975,APT-T1,CBD-01,city_core,2026-06-19 07:00:00,18.05,0,1,283.0
TRP00003753,APT-T2,TECH-03,tech_park,2026-06-19 07:00:00,27.47,0,0,418.0
TRP00032001,APT-T1,SUB-07,suburban,2026-06-19 07:00:00,10.96,0,0,207.0
TRP00019414,APT-T1,SUB-07,suburban,2026-06-19 07:00:00,31.77,1,0,480.0
TRP00008824,APT-T1,TECH-03,tech_park,2026-06-19 07:00:00,11.47,0,0,215.0
TRP00059216,APT-T2,SUB-07,suburban,2026-06-19 07:00:00,27.25,0,0,392.0
TRP00042339,APT-T2,CBD-02,city_core,2026-06-19 07:00:00,13.37,0,0,224.0
TRP00027406,APT-T2,SUB-11,suburban,2026-06-19 07:00:00,25.88,0,0,378.0
TRP00021655,APT-T2,SUB-07,suburban,2026-06-19 07:00:00,27.9,0,0,399.0
TRP00031909,APT-T2,CBD-01,city_core,2026-06-19 07:00:00,15.85,0,1,218.0
TRP00015076,APT-T1,SUB-07,suburban,2026-06-19 07:00:00,19.7,0,0,319.0
TRP00014603,APT-T1,SUB-07,suburban,2026-06-19 07:00:00,19.24,0,0,309.0
TRP00036610,APT-T2,SUB-11,suburban,2026-06-19 07:00:00,17.63,0,0,301.0
TRP00010630,APT-T1,SUB-11,suburban,2026-06-19 07:00:00,11.32,0,0,202.0
TRP00035193,APT-T1,CBD-02,city_core,2026-06-19 07:00:00,12.43,0,1,207.0
TRP00006645,APT-T2,CBD-02,city_core,2026-06-19 07:00:00,5.83,0,1,128.0
TRP00024130,APT-T2,CBD-01,city_core,2026-06-19 07:00:00,18.43,0,1,260.0
TRP00041894,APT-T2,CBD-02,city_core,2026-06-19 07:00:00,14.17,0,0,228.0
TRP00035762,APT-T2,CBD-01,city_core,2026-06-19 07:00:00,4.18,0,0,86.0
TRP00051391,APT-T2,TECH-03,tech_park,2026-06-19 07:00:00,16.18,0,1,266.0
TRP00026253,APT-T2,SUB-11,suburban,2026-06-19 07:00:00,18.35,0,0,297.0
TRP00015009,APT-T2,CBD-02,city_core,2026-06-19 07:00:00,20.59,0,0,309.0
TRP00033266,APT-T2,CBD-02,city_core,2026-06-19 07:00:00,17.06,0,0,269.0
TRP00000817,APT-T1,SUB-07,suburban,2026-06-19 07:00:00,19.0,0,0,303.0
TRP00059702,APT-T1,CBD-02,city_core,2026-06-19 07:00:00,19.14,0,1,252.0
TRP00055914,APT-T2,CBD-02,city_core,2026-06-19 07:00:00,14.32,0,1,221.0
TRP00007618,APT-T2,CBD-02,city_core,2026-06-19 07:00:00,13.38,0,0,142.0
TRP00007802,APT-T2,CBD-01,city_core,2026-06-19 07:00:00,15.55,0,1,246.0
TRP00034320,APT-T2,CBD-01,city_core,2026-06-19 07:00:00,19.24,0,1,318.0
TRP00049748,APT-T1,CBD-02,city_core,2026-06-19 07:00:00,11.22,0,0,199.0
TRP00038997,APT-T1,SUB-11,suburban,2026-06-19 07:00:00,21.25,0,0,345.0
TRP00036612,APT-T2,SUB-11,suburban,2026-06-19 07:00:00,18.06,0,0,268.0
TRP00010223,APT-T2,CBD-02,city_core,2026-06-19 08:00:00,7.9,0,0,105.0
TRP00005946,APT-T1,SUB-11,suburban,2026-06-19 08:00:00,32.94,0,0,476.0
TRP00046149,APT-T1,CBD-02,city_core,2026-06-19 08:00:00,11.17,0,1,185.0
TRP00054155,APT-T2,CBD-01,city_core,2026-06-19 08:00:00,10.47,0,1,180.0
TRP00019151,APT-T1,TECH-03,tech_park,2026-06-19 08:00:00,16.92,0,1,252.0
TRP00044686,APT-T2,CBD-02,city_core,2026-06-19 08:00:00,25.34,0,0,329.0
TRP00029983,APT-T1,CBD-01,city_core,2026-06-19 08:00:00,21.98,0,1,306.0
TRP00048966,APT-T1,SUB-11,suburban,2026-06-19 08:00:00,27.38,0,0,392.0
TRP00047642,APT-T2,CBD-01,city_core,2026-06-19 08:00:00,6.52,0,1,157.0
TRP00026379,APT-T1,SUB-07,suburban,2026-06-19 08:00:00,20.02,1,0,290.0
TRP00020878,APT-T1,SUB-07,suburban,2026-06-19 08:00:00,19.88,0,0,299.0
TRP00046290,APT-T1,SUB-11,suburban,2026-06-19 08:00:00,17.38,1,0,304.0
TRP00029258,APT-T2,CBD-01,city_core,2026-06-19 08:00:00,5.25,1,0,109.0
TRP00012586,APT-T2,SUB-11,suburban,2026-06-19 08:00:00,16.14,0,0,241.0
TRP00024437,APT-T2,SUB-07,suburban,2026-06-19 08:00:00,20.06,0,0,281.0
TRP00015885,APT-T2,SUB-11,suburban,2026-06-19 08:00:00,22.8,0,0,304.0
TRP00018784,APT-T1,CBD-01,city_core,2026-06-19 08:00:00,15.49,0,1,255.0
TRP00042262,APT-T2,TECH-03,tech_park,2026-06-19 08:00:00,16.04,0,1,248.0
TRP00045096,APT-T1,CBD-01,city_core,2026-06-19 08:00:00,25.28,0,1,376.0
TRP00056661,APT-T1,SUB-07,suburban,2026-06-19 08:00:00,17.71,1,0,276.0
TRP00032506,APT-T2,SUB-07,suburban,2026-06-19 08:00:00,24.05,0,1,340.0
TRP00012826,APT-T1,SUB-07,suburban,2026-06-19 08:00:00,28.35,0,1,440.0
TRP00005254,APT-T2,CBD-01,city_core,2026-06-19 08:00:00,22.5,0,1,402.0
TRP00013331,APT-T2,CBD-01,city_core,2026-06-19 08:00:00,11.39,0,1,234.0
TRP00006691,APT-T1,TECH-03,tech_park,2026-06-19 08:00:00,18.63,0,1,315.0
TRP00023201,APT-T1,TECH-03,tech_park,2026-06-19 08:00:00,18.44,0,1,317.0
TRP00015627,APT-T1,CBD-02,city_core,2026-06-19 08:00:00,9.67,0,1,166.0
TRP00049112,APT-T1,CBD-02,city_core,2026-06-19 08:00:00,19.35,0,0,321.0
TRP00022178,APT-T1,TECH-03,tech_park,2026-06-19 08:00:00,20.65,0,1,342.0
TRP00001716,APT-T2,SUB-07,suburban,2026-06-19 08:00:00,16.25,0,0,298.0
TRP00016098,APT-T1,CBD-02,city_core,2026-06-19 08:00:00,13.58,0,1,200.0
TRP00013097,APT-T2,SUB-11,suburban,2026-06-19 08:00:00,22.77,0,0,354.0
TRP00021231,APT-T2,SUB-11,suburban,2026-06-19 08:00:00,21.31,0,0,317.0
TRP00024375,APT-T2,TECH-03,tech_park,2026-06-19 08:00:00,33.28,0,1,511.0
TRP00014598,APT-T2,CBD-02,city_core,2026-06-19 08:00:00,25.5,0,0,406.0
TRP00002344,APT-T1,CBD-02,city_core,2026-06-19 08:00:00,10.85,0,0,181.0
TRP00045855,APT-T1,SUB-11,suburban,2026-06-19 08:00:00,22.25,1,0,384.0
TRP00045542,APT-T1,SUB-07,suburban,2026-06-19 08:00:00,16.9,0,0,260.0
TRP00029484,APT-T2,SUB-11,suburban,2026-06-19 08:00:00,28.39,0,0,389.0
TRP00036250,APT-T2,SUB-11,suburban,2026-06-19 08:00:00,14.81,1,0,260.0
TRP00056246,APT-T1,SUB-07,suburban,2026-06-19 08:00:00,19.55,1,0,273.0
TRP00027382,APT-T2,SUB-11,suburban,2026-06-19 08:00:00,11.77,0,0,217.0
TRP00025255,APT-T1,SUB-07,suburban,2026-06-19 08:00:00,19.76,0,0,304.0
TRP00049781,APT-T2,SUB-07,suburban,2026-06-19 08:00:00,41.46,0,0,564.0
TRP00045079,APT-T1,CBD-01,city_core,2026-06-19 09:00:00,9.79,0,1,138.0
TRP00056912,APT-T1,CBD-01,city_core,2026-06-19 09:00:00,18.86,0,1,309.0
TRP00009338,APT-T1,CBD-01,city_core,2026-06-19 09:00:00,16.12,0,0,257.0
TRP00034400,APT-T1,CBD-01,city_core,2026-06-19 09:00:00,11.91,0,0,183.0
TRP00023467,APT-T2,CBD-01,city_core,2026-06-19 09:00:00,18.74,0,0,278.0
TRP00027463,APT-T1,SUB-11,suburban,2026-06-19 09:00:00,24.92,0,1,361.0
TRP00049528,APT-T1,CBD-02,city_core,2026-06-19 09:00:00,12.44,0,1,201.0
TRP00034634,APT-T1,SUB-11,suburban,2026-06-19 09:00:00,38.23,0,0,590.0
TRP00047094,APT-T2,CBD-02,city_core,2026-06-19 09:00:00,5.72,0,1,129.0
TRP00022727,APT-T2,SUB-11,suburban,2026-06-19 09:00:00,14.83,1,1,256.0
TRP00024330,APT-T1,CBD-01,city_core,2026-06-19 09:00:00,23.1,0,0,317.0
TRP00032066,APT-T2,CBD-01,city_core,2026-06-19 09:00:00,10.79,1,0,182.0
TRP00018933,APT-T2,CBD-02,city_core,2026-06-19 09:00:00,10.72,0,1,176.0
TRP00023831,APT-T2,SUB-11,suburban,2026-06-19 09:00:00,15.79,0,0,289.0
TRP00013527,APT-T1,CBD-01,city_core,2026-06-19 09:00:00,13.53,0,1,211.0
TRP00032842,APT-T1,SUB-07,suburban,2026-06-19 09:00:00,25.48,0,1,355.0
TRP00009940,APT-T1,SUB-07,suburban,2026-06-19 09:00:00,21.77,0,1,296.0
TRP00024400,APT-T1,CBD-02,city_core,2026-06-19 09:00:00,21.24,0,1,319.0
TRP00027510,APT-T1,CBD-02,city_core,2026-06-19 09:00:00,10.82,0,0,182.0
TRP00001431,APT-T2,CBD-02,city_core,2026-06-19 09:00:00,17.03,1,0,295.0
TRP00005448,APT-T1,SUB-07,suburban,2026-06-19 09:00:00,17.9,0,0,277.0
TRP00028419,APT-T2,SUB-07,suburban,2026-06-19 09:00:00,31.47,0,0,467.0
TRP00015145,APT-T1,SUB-07,suburban,2026-06-19 09:00:00,18.46,0,0,291.0
TRP00022765,APT-T1,CBD-01,city_core,2026-06-19 09:00:00,10.51,0,0,171.0
TRP00016977,APT-T2,CBD-01,city_core,2026-06-19 09:00:00,14.82,0,1,225.0
TRP00010469,APT-T1,SUB-11,suburban,2026-06-19 09:00:00,11.33,0,0,157.0
TRP00052317,APT-T2,SUB-11,suburban,2026-06-19 09:00:00,27.06,0,0,356.0
TRP00017594,APT-T1,SUB-11,suburban,2026-06-19 09:00:00,26.25,0,0,402.0
TRP00028393,APT-T1,CBD-02,city_core,2026-06-19 09:00:00,11.21,0,0,170.0
TRP00051605,APT-T2,CBD-02,city_core,2026-06-19 09:00:00,22.54,0,1,344.0
TRP00012447,APT-T2,CBD-02,city_core,2026-06-19 09:00:00,14.55,0,0,242.0
TRP00014776,APT-T1,CBD-02,city_core,2026-06-19 09:00:00,13.85,0,0,223.0
TRP00036932,APT-T1,TECH-03,tech_park,2026-06-19 09:00:00,16.54,0,1,263.0
TRP00016593,APT-T1,CBD-02,city_core,2026-06-19 09:00:00,16.6,0,0,251.0
TRP00021130,APT-T2,SUB-07,suburban,2026-06-19 09:00:00,29.29,0,1,448.0
TRP00016533,APT-T1,SUB-07,suburban,2026-06-19 09:00:00,31.24,1,0,441.0
TRP00014576,APT-T2,SUB-07,suburban,2026-06-19 09:00:00,19.11,0,0,283.0
TRP00054587,APT-T1,TECH-03,tech_park,2026-06-19 09:00:00,24.53,0,0,374.0
TRP00049843,APT-T1,TECH-03,tech_park,2026-06-19 09:00:00,15.43,0,0,218.0
TRP00015833,APT-T2,SUB-11,suburban,2026-06-19 09:00:00,10.83,0,0,169.0
TRP00057997,APT-T2,SUB-11,suburban,2026-06-19 09:00:00,19.53,0,1,296.0
TRP00028774,APT-T2,CBD-01,city_core,2026-06-19 09:00:00,4.22,0,0,107.0
TRP00020598,APT-T2,CBD-02,city_core,2026-06-19 10:00:00,19.54,0,0,323.0
TRP00010345,APT-T2,SUB-11,suburban,2026-06-19 10:00:00,21.23,0,0,285.0
TRP00017810,APT-T2,SUB-11,suburban,2026-06-19 10:00:00,20.57,0,0,308.0
TRP00023669,APT-T2,CBD-01,city_core,2026-06-19 10:00:00,10.16,0,0,174.0
TRP00024571,APT-T2,TECH-03,tech_park,2026-06-19 10:00:00,17.97,0,0,330.0
TRP00020231,APT-T2,SUB-07,suburban,2026-06-19 10:00:00,19.22,0,0,259.0
TRP00054310,APT-T1,CBD-01,city_core,2026-06-19 10:00:00,9.54,0,0,171.0
TRP00008277,APT-T1,SUB-07,suburban,2026-06-19 10:00:00,22.97,1,0,339.0
TRP00011112,APT-T1,SUB-11,suburban,2026-06-19 10:00:00,21.23,0,0,350.0
TRP00047375,APT-T2,TECH-03,tech_park,2026-06-19 10:00:00,17.37,1,1,291.0
TRP00007016,APT-T1,SUB-11,suburban,2026-06-19 10:00:00,31.42,0,0,471.0
TRP00044916,APT-T2,TECH-03,tech_park,2026-06-19 10:00:00,33.21,0,1,493.0
TRP00044278,APT-T1,CBD-02,city_core,2026-06-19 10:00:00,9.23,0,0,159.0
TRP00046762,APT-T1,CBD-01,city_core,2026-06-19 10:00:00,12.47,0,0,229.0
TRP00033940,APT-T1,SUB-11,suburban,2026-06-19 10:00:00,19.29,0,0,279.0
TRP00049585,APT-T2,CBD-01,city_core,2026-06-19 10:00:00,13.85,0,1,255.0
TRP00022016,APT-T1,TECH-03,tech_park,2026-06-19 10:00:00,10.9,1,0,210.0
TRP00050767,APT-T2,SUB-07,suburban,2026-06-19 10:00:00,27.96,0,1,398.0
TRP00058189,APT-T2,SUB-07,suburban,2026-06-19 10:00:00,24.05,1,0,401.0
TRP00047744,APT-T2,SUB-11,suburban,2026-06-19 10:00:00,34.76,1,0,476.0
TRP00031662,APT-T1,CBD-02,city_core,2026-06-19 10:00:00,10.92,0,0,142.0
TRP00006956,APT-T1,TECH-03,tech_park,2026-06-19 10:00:00,9.56,0,0,169.0
TRP00040379,APT-T1,SUB-11,suburban,2026-06-19 10:00:00,24.25,0,0,350.0
TRP00025224,APT-T1,CBD-02,city_core,2026-06-19 10:00:00,6.73,0,0,152.0
TRP00032899,APT-T1,SUB-07,suburban,2026-06-19 10:00:00,19.11,0,0,318.0
TRP00025380,APT-T2,SUB-07,suburban,2026-06-19 10:00:00,22.55,1,1,328.0
TRP00034288,APT-T1,CBD-01,city_core,2026-06-19 10:00:00,14.75,0,0,224.0
TRP00059158,APT-T1,SUB-07,suburban,2026-06-19 10:00:00,29.25,1,0,434.0
TRP00027609,APT-T2,SUB-07,suburban,2026-06-19 10:00:00,41.64,1,1,620.0
TRP00021523,APT-T2,CBD-02,city_core,2026-06-19 10:00:00,17.55,0,1,289.0
TRP00008208,APT-T2,SUB-11,suburban,2026-06-19 10:00:00,18.92,0,0,286.0
TRP00021123,APT-T1,CBD-01,city_core,2026-06-19 10:00:00,12.19,0,0,197.0
TRP00059325,APT-T1,CBD-02,city_core,2026-06-19 10:00:00,15.92,0,1,252.0
TRP00001164,APT-T1,CBD-02,city_core,2026-06-19 10:00:00,13.89,0,0,240.0
TRP00021304,APT-T1,TECH-03,tech_park,2026-06-19 10:00:00,21.67,0,1,306.0
TRP00004400,APT-T1,SUB-11,suburban,2026-06-19 10:00:00,21.02,0,0,300.0
TRP00051863,APT-T2,CBD-01,city_core,2026-06-19 10:00:00,13.85,0,1,203.0
TRP00040460,APT-T1,SUB-11,suburban,2026-06-19 10:00:00,29.19,0,0,395.0
TRP00013234,APT-T1,CBD-02,city_core,2026-06-19 10:00:00,20.38,0,1,285.0
TRP00041382,APT-T2,SUB-11,suburban,2026-06-19 10:00:00,20.91,0,0,306.0
TRP00044680,APT-T1,CBD-02,city_core,2026-06-19 10:00:00,19.01,0,1,313.0
TRP00016138,APT-T2,SUB-07,suburban,2026-06-19 10:00:00,22.38,0,0,360.0
TRP00005889,APT-T1,CBD-01,city_core,2026-06-19 11:00:00,6.92,0,1,137.0
TRP00016051,APT-T1,SUB-11,suburban,2026-06-19 11:00:00,14.28,0,0,225.0
TRP00030987,APT-T1,CBD-02,city_core,2026-06-19 11:00:00,13.32,0,0,232.0
TRP00009409,APT-T2,CBD-02,city_core,2026-06-19 11:00:00,14.44,0,0,218.0
TRP00000450,APT-T1,SUB-11,suburban,2026-06-19 11:00:00,23.21,1,0,349.0
TRP00011497,APT-T2,CBD-01,city_core,2026-06-19 11:00:00,13.92,0,1,221.0
TRP00053656,APT-T1,CBD-02,city_core,2026-06-19 11:00:00,25.39,0,1,388.0
TRP00024993,APT-T2,CBD-02,city_core,2026-06-19 11:00:00,18.76,0,0,276.0
TRP00055560,APT-T1,SUB-07,suburban,2026-06-19 11:00:00,27.71,0,0,436.0
TRP00044541,APT-T1,CBD-01,city_core,2026-06-19 11:00:00,7.05,0,1,133.0
TRP00040069,APT-T2,SUB-07,suburban,2026-06-19 11:00:00,32.28,0,1,473.0
TRP00017473,APT-T1,SUB-07,suburban,2026-06-19 11:00:00,22.99,0,0,387.0
TRP00002300,APT-T1,SUB-07,suburban,2026-06-19 11:00:00,16.58,0,0,251.0
TRP00054015,APT-T2,CBD-01,city_core,2026-06-19 11:00:00,18.04,0,1,287.0
TRP00001526,APT-T1,CBD-01,city_core,2026-06-19 11:00:00,15.47,0,1,293.0
TRP00026096,APT-T1,TECH-03,tech_park,2026-06-19 11:00:00,15.0,0,0,245.0
TRP00025290,APT-T2,SUB-07,suburban,2026-06-19 11:00:00,28.41,0,0,442.0
TRP00058167,APT-T1,TECH-03,tech_park,2026-06-19 11:00:00,10.61,0,0,180.0
TRP00033538,APT-T2,CBD-01,city_core,2026-06-19 11:00:00,9.47,0,0,155.0
TRP00003685,APT-T1,SUB-11,suburban,2026-06-19 11:00:00,33.16,0,0,485.0
TRP00033044,APT-T1,SUB-11,suburban,2026-06-19 11:00:00,15.32,0,0,244.0
TRP00009294,APT-T1,TECH-03,tech_park,2026-06-19 11:00:00,12.12,1,0,215.0
TRP00038206,APT-T2,SUB-07,suburban,2026-06-19 11:00:00,20.17,1,0,325.0
TRP00031120,APT-T1,SUB-11,suburban,2026-06-19 11:00:00,20.58,0,0,272.0
TRP00009669,APT-T1,TECH-03,tech_park,2026-06-19 11:00:00,12.53,0,0,202.0
TRP00025878,APT-T2,SUB-11,suburban,2026-06-19 11:00:00,29.37,0,0,407.0
TRP00010097,APT-T2,SUB-07,suburban,2026-06-19 11:00:00,22.01,0,0,360.0
TRP00014459,APT-T2,CBD-01,city_core,2026-06-19 11:00:00,14.74,0,1,254.0
TRP00000914,APT-T1,SUB-11,suburban,2026-06-19 11:00:00,20.0,1,1,302.0
TRP00051405,APT-T2,CBD-01,city_core,2026-06-19 11:00:00,10.17,0,1,184.0
TRP00009516,APT-T1,CBD-02,city_core,2026-06-19 11:00:00,6.58,0,1,100.0
TRP00022544,APT-T2,CBD-01,city_core,2026-06-19 11:00:00,11.81,0,1,209.0
TRP00022129,APT-T1,CBD-02,city_core,2026-06-19 11:00:00,20.18,0,1,321.0
TRP00026006,APT-T1,TECH-03,tech_park,2026-06-19 11:00:00,32.52,0,1,484.0
TRP00032145,APT-T1,CBD-02,city_core,2026-06-19 11:00:00,14.96,0,0,241.0
TRP00026972,APT-T2,SUB-07,suburban,2026-06-19 11:00:00,12.71,0,0,163.0
TRP00040606,APT-T1,SUB-11,suburban,2026-06-19 11:00:00,20.6,0,0,350.0
TRP00058836,APT-T1,CBD-01,city_core,2026-06-19 11:00:00,12.25,0,0,229.0
TRP00049762,APT-T1,CBD-02,city_core,2026-06-19 12:00:00,12.32,0,1,164.0
TRP00041042,APT-T1,SUB-11,suburban,2026-06-19 12:00:00,33.5,1,0,496.0
TRP00046026,APT-T2,CBD-02,city_core,2026-06-19 12:00:00,11.75,0,1,189.0
TRP00018785,APT-T1,TECH-03,tech_park,2026-06-19 12:00:00,30.01,1,1,408.0
TRP00032489,APT-T2,SUB-07,suburban,2026-06-19 12:00:00,18.71,0,0,287.0
TRP00041341,APT-T1,CBD-02,city_core,2026-06-19 12:00:00,8.23,0,1,155.0
TRP00014645,APT-T1,TECH-03,tech_park,2026-06-19 12:00:00,29.15,0,1,402.0
TRP00038792,APT-T1,SUB-11,suburban,2026-06-19 12:00:00,12.91,0,0,187.0
TRP00005162,APT-T2,CBD-01,city_core,2026-06-19 12:00:00,8.42,0,1,141.0
TRP00019075,APT-T1,TECH-03,tech_park,2026-06-19 12:00:00,7.97,0,1,165.0
TRP00002254,APT-T1,SUB-11,suburban,2026-06-19 12:00:00,29.87,0,1,463.0
TRP00051139,APT-T2,SUB-11,suburban,2026-06-19 12:00:00,29.49,0,0,447.0
TRP00045025,APT-T1,SUB-07,suburban,2026-06-19 12:00:00,32.17,1,0,452.0
TRP00002873,APT-T1,SUB-11,suburban,2026-06-19 12:00:00,14.95,0,0,219.0
TRP00012150,APT-T2,SUB-11,suburban,2026-06-19 12:00:00,19.31,0,1,298.0
TRP00013246,APT-T1,CBD-01,city_core,2026-06-19 12:00:00,11.32,0,0,193.0
TRP00011320,APT-T2,CBD-01,city_core,2026-06-19 12:00:00,22.25,0,0,324.0
TRP00033900,APT-T2,CBD-02,city_core,2026-06-19 12:00:00,9.19,0,1,163.0
TRP00003415,APT-T2,TECH-03,tech_park,2026-06-19 12:00:00,19.95,0,1,332.0
TRP00008556,APT-T1,SUB-11,suburban,2026-06-19 12:00:00,16.01,0,1,224.0
TRP00039845,APT-T1,CBD-02,city_core,2026-06-19 12:00:00,9.05,0,0,137.0
TRP00039686,APT-T2,TECH-03,tech_park,2026-06-19 12:00:00,15.97,0,1,272.0
TRP00024814,APT-T1,CBD-02,city_core,2026-06-19 12:00:00,7.55,0,0,113.0
TRP00039200,APT-T2,SUB-11,suburban,2026-06-19 12:00:00,14.9,1,0,261.0
TRP00036956,APT-T2,CBD-01,city_core,2026-06-19 12:00:00,9.77,1,0,197.0
TRP00048211,APT-T1,CBD-02,city_core,2026-06-19 12:00:00,16.06,0,1,236.0
TRP00054297,APT-T1,CBD-02,city_core,2026-06-19 12:00:00,20.0,0,0,310.0
TRP00037487,APT-T1,TECH-03,tech_park,2026-06-19 12:00:00,17.26,0,0,305.0
TRP00012740,APT-T2,CBD-02,city_core,2026-06-19 12:00:00,6.88,0,0,125.0
TRP00037391,APT-T2,SUB-07,suburban,2026-06-19 12:00:00,23.11,1,0,372.0
TRP00038047,APT-T2,TECH-03,tech_park,2026-06-19 12:00:00,13.57,0,1,232.0
TRP00048301,APT-T2,CBD-01,city_core,2026-06-19 12:00:00,12.64,0,0,218.0
TRP00013927,APT-T2,SUB-11,suburban,2026-06-19 12:00:00,28.63,0,1,419.0
TRP00023405,APT-T1,TECH-03,tech_park,2026-06-19 12:00:00,10.2,0,1,152.0
TRP00052214,APT-T2,SUB-11,suburban,2026-06-19 12:00:00,16.49,0,0,225.0
TRP00047695,APT-T2,CBD-02,city_core,2026-06-19 12:00:00,12.53,0,0,203.0
TRP00042582,APT-T2,CBD-02,city_core,2026-06-19 12:00:00,10.78,0,0,184.0
TRP00055461,APT-T2,SUB-11,suburban,2026-06-19 13:00:00,32.66,0,0,463.0
TRP00054021,APT-T2,CBD-01,city_core,2026-06-19 13:00:00,15.29,0,0,284.0
TRP00001341,APT-T1,CBD-01,city_core,2026-06-19 13:00:00,20.29,0,0,310.0
TRP00009934,APT-T2,TECH-03,tech_park,2026-06-19 13:00:00,9.24,0,0,126.0
TRP00001141,APT-T2,SUB-11,suburban,2026-06-19 13:00:00,24.95,0,0,359.0
TRP00023409,APT-T1,TECH-03,tech_park,2026-06-19 13:00:00,10.9,0,1,172.0
TRP00055693,APT-T1,CBD-02,city_core,2026-06-19 13:00:00,9.15,0,0,193.0
TRP00022497,APT-T1,CBD-02,city_core,2026-06-19 13:00:00,5.58,0,1,113.0
TRP00018578,APT-T1,TECH-03,tech_park,2026-06-19 13:00:00,14.91,0,0,232.0
TRP00029403,APT-T2,SUB-11,suburban,2026-06-19 13:00:00,24.95,1,0,393.0
TRP00042991,APT-T2,CBD-02,city_core,2026-06-19 13:00:00,17.26,0,1,243.0
TRP00028688,APT-T1,SUB-11,suburban,2026-06-19 13:00:00,19.5,0,1,297.0
TRP00036222,APT-T2,SUB-11,suburban,2026-06-19 13:00:00,29.18,0,0,447.0
TRP00046835,APT-T1,CBD-02,city_core,2026-06-19 13:00:00,6.84,0,0,128.0
TRP00051166,APT-T2,SUB-11,suburban,2026-06-19 13:00:00,15.91,0,0,236.0
TRP00038267,APT-T1,SUB-07,suburban,2026-06-19 13:00:00,23.33,0,0,361.0
TRP00011228,APT-T2,SUB-11,suburban,2026-06-19 13:00:00,24.57,0,0,398.0
TRP00012674,APT-T2,CBD-01,city_core,2026-06-19 13:00:00,15.97,0,1,225.0
TRP00040910,APT-T2,TECH-03,tech_park,2026-06-19 13:00:00,11.78,0,0,170.0
TRP00005834,APT-T1,CBD-02,city_core,2026-06-19 13:00:00,6.66,0,0,145.0
TRP00012584,APT-T1,SUB-07,suburban,2026-06-19 13:00:00,13.99,0,0,216.0
TRP00029154,APT-T1,SUB-07,suburban,2026-06-19 13:00:00,25.21,0,0,355.0
TRP00058534,APT-T2,SUB-11,suburban,2026-06-19 13:00:00,19.77,0,0,318.0
TRP00048822,APT-T1,TECH-03,tech_park,2026-06-19 13:00:00,16.08,0,0,289.0
TRP00038876,APT-T1,CBD-02,city_core,2026-06-19 13:00:00,11.48,0,1,230.0
TRP00049192,APT-T1,SUB-07,suburban,2026-06-19 13:00:00,23.66,0,0,341.0
TRP00036779,APT-T2,CBD-02,city_core,2026-06-19 13:00:00,12.18,0,1,170.0
TRP00047983,APT-T2,CBD-01,city_core,2026-06-19 13:00:00,5.43,0,0,110.0
TRP00012265,APT-T1,CBD-01,city_core,2026-06-19 13:00:00,25.07,0,0,378.0
TRP00016422,APT-T1,SUB-07,suburban,2026-06-19 13:00:00,23.59,0,0,361.0
TRP00054996,APT-T1,TECH-03,tech_park,2026-06-19 13:00:00,40.32,0,1,565.0
TRP00000678,APT-T2,SUB-11,suburban,2026-06-19 13:00:00,22.47,1,0,340.0
TRP00021966,APT-T1,CBD-01,city_core,2026-06-19 13:00:00,10.34,0,0,192.0
TRP00023769,APT-T1,SUB-11,suburban,2026-06-19 13:00:00,15.53,0,0,238.0
TRP00024282,APT-T1,SUB-11,suburban,2026-06-19 13:00:00,20.94,0,0,342.0
TRP00005779,APT-T2,TECH-03,tech_park,2026-06-19 13:00:00,26.68,0,0,412.0
TRP00010683,APT-T1,CBD-01,city_core,2026-06-19 13:00:00,18.48,0,0,266.0
TRP00042978,APT-T1,CBD-01,city_core,2026-06-19 13:00:00,6.31,0,0,129.0
TRP00021875,APT-T1,CBD-02,city_core,2026-06-19 13:00:00,10.66,0,1,184.0
TRP00007447,APT-T2,SUB-07,suburban,2026-06-19 13:00:00,36.52,1,0,521.0
TRP00028057,APT-T1,SUB-11,suburban,2026-06-19 13:00:00,27.69,0,0,383.0
TRP00058604,APT-T2,CBD-02,city_core,2026-06-19 13:00:00,5.29,0,1,121.0
TRP00019333,APT-T1,TECH-03,tech_park,2026-06-19 13:00:00,12.01,0,0,178.0
TRP00002617,APT-T1,CBD-01,city_core,2026-06-19 13:00:00,11.07,0,1,192.0
TRP00056757,APT-T1,CBD-02,city_core,2026-06-19 13:00:00,12.18,0,1,166.0
TRP00044251,APT-T1,SUB-11,suburban,2026-06-19 13:00:00,15.48,0,0,246.0
TRP00025994,APT-T1,TECH-03,tech_park,2026-06-19 13:00:00,18.07,0,1,247.0
TRP00050732,APT-T2,CBD-02,city_core,2026-06-19 13:00:00,8.98,0,1,130.0
TRP00019786,APT-T1,CBD-02,city_core,2026-06-19 13:00:00,25.92,0,0,362.0
TRP00045726,APT-T1,SUB-07,suburban,2026-06-19 14:00:00,18.71,1,0,299.0
TRP00024710,APT-T2,TECH-03,tech_park,2026-06-19 14:00:00,16.12,0,0,267.0
TRP00021219,APT-T1,CBD-02,city_core,2026-06-19 14:00:00,30.13,0,1,428.0
TRP00003120,APT-T1,CBD-01,city_core,2026-06-19 14:00:00,12.7,0,1,259.0
