captain_id,campaign_id,channel,sent_ts,delivered,clicked
CPT100458,CAMP_WA_002,whatsapp,2026-05-22 23:14:08.675492770,1,1
CPT110141,CAMP_WA_002,whatsapp,2026-05-22 02:58:25.603520590,0,0
CPT110141,CAMP_WA_001,whatsapp,2026-05-21 19:33:39.397730721,1,1
CPT112969,CAMP_SMS_004,sms,2026-05-22 04:59:29.651934569,1,0
CPT117178,CAMP_WA_002,whatsapp,2026-05-22 14:47:17.220594832,1,0
CPT117178,CAMP_SMS_004,sms,2026-05-23 13:48:35.678995911,1,0
CPT101397,CAMP_WA_001,whatsapp,2026-05-21 14:51:16.672316717,1,0
CPT118674,CAMP_SMS_004,sms,2026-05-21 20:07:32.059742834,1,0
CPT120789,CAMP_WA_002,whatsapp,2026-05-22 00:12:41.850274647,1,0
CPT113152,CAMP_WA_002,whatsapp,2026-05-22 09:13:58.106801952,1,1
CPT113152,CAMP_WA_001,whatsapp,2026-05-21 00:12:46.999779224,1,1
CPT114773,CAMP_WA_002,whatsapp,2026-05-24 09:29:47.960904834,1,1
CPT114773,CAMP_WA_001,whatsapp,2026-05-21 14:42:37.733847459,1,0
CPT118124,CAMP_WA_002,whatsapp,2026-05-25 16:32:15.440539003,1,1
CPT110986,CAMP_WA_002,whatsapp,2026-05-23 15:13:13.651149609,1,0
CPT110986,CAMP_WA_001,whatsapp,2026-05-21 18:05:29.164908806,1,0
CPT114105,CAMP_WA_002,whatsapp,2026-05-22 14:38:14.097151523,1,1
CPT119208,CAMP_WA_002,whatsapp,2026-05-22 21:50:53.466777795,1,1
CPT119208,CAMP_WA_001,whatsapp,2026-05-21 05:03:38.164000254,1,1
CPT116300,CAMP_WA_001,whatsapp,2026-05-22 05:12:09.839455994,1,0
CPT119995,CAMP_WA_002,whatsapp,2026-05-24 03:18:09.406353593,1,0
CPT119995,CAMP_WA_001,whatsapp,2026-05-21 18:16:27.946047330,1,1
CPT117189,CAMP_SMS_004,sms,2026-05-21 16:02:15.154614999,1,0
CPT112353,CAMP_WA_002,whatsapp,2026-05-21 21:32:08.773255448,1,0
CPT107066,CAMP_WA_002,whatsapp,2026-05-22 13:02:54.404391857,1,0
CPT107066,CAMP_SMS_004,sms,2026-05-21 09:07:26.405224951,1,1
CPT103339,CAMP_WA_002,whatsapp,2026-05-23 01:06:43.662364217,1,0
CPT103339,CAMP_WA_001,whatsapp,2026-05-20 18:55:06.909914798,1,0
CPT116302,CAMP_WA_002,whatsapp,2026-05-22 04:22:04.694620598,1,0
CPT123789,CAMP_SMS_004,sms,2026-05-22 18:08:23.476563090,1,1
CPT114796,CAMP_WA_002,whatsapp,2026-05-23 09:52:35.069158684,1,1
CPT108049,CAMP_SMS_004,sms,2026-05-22 05:33:37.625302170,1,0
CPT115403,CAMP_WA_002,whatsapp,2026-05-23 08:15:12.821250575,1,0
CPT115403,CAMP_CALL_009,outbound_call,2026-05-21 10:33:56.269524339,1,0
CPT107595,CAMP_WA_002,whatsapp,2026-05-23 09:47:27.029756191,1,1
CPT107634,CAMP_WA_002,whatsapp,2026-05-23 05:07:56.207062812,1,1
CPT121459,CAMP_WA_001,whatsapp,2026-05-22 03:22:57.822440869,1,0
CPT109530,CAMP_WA_001,whatsapp,2026-05-21 09:55:19.011808993,1,0
CPT123441,CAMP_WA_002,whatsapp,2026-05-23 10:01:50.683204711,1,0
CPT112654,CAMP_CALL_009,outbound_call,2026-05-22 08:14:34.815382694,1,1
CPT111645,CAMP_WA_001,whatsapp,2026-05-21 20:23:40.409975602,1,0
CPT104580,CAMP_WA_002,whatsapp,2026-05-23 08:43:29.496339791,1,0
CPT103505,CAMP_WA_002,whatsapp,2026-05-24 21:48:28.298409082,1,0
CPT103505,CAMP_SMS_004,sms,2026-05-21 12:48:11.091286294,0,0
CPT103157,CAMP_WA_001,whatsapp,2026-05-21 15:16:13.593386839,1,0
CPT111436,CAMP_WA_002,whatsapp,2026-05-23 00:01:40.518225346,0,1
CPT105536,CAMP_WA_002,whatsapp,2026-05-22 00:17:40.482988756,1,0
CPT122105,CAMP_WA_002,whatsapp,2026-05-25 10:21:12.024157124,1,0
CPT114313,CAMP_WA_002,whatsapp,2026-05-23 05:46:09.937411806,1,0
CPT116254,CAMP_WA_002,whatsapp,2026-05-22 06:30:40.825287500,1,0
CPT116254,CAMP_SMS_004,sms,2026-05-21 05:01:19.638675309,1,0
CPT116403,CAMP_WA_002,whatsapp,2026-05-22 13:08:55.391603439,1,0
CPT116403,CAMP_WA_001,whatsapp,2026-05-21 10:36:20.548805173,1,0
CPT118454,CAMP_SMS_004,sms,2026-05-21 17:19:15.325370007,1,0
CPT112004,CAMP_WA_002,whatsapp,2026-05-23 06:29:09.846381841,1,1
CPT112004,CAMP_CALL_009,outbound_call,2026-05-22 04:40:46.878811284,0,0
CPT107334,CAMP_WA_002,whatsapp,2026-05-24 02:44:32.680827043,1,1
CPT107334,CAMP_WA_001,whatsapp,2026-05-22 09:05:57.555491384,0,0
CPT118262,CAMP_WA_002,whatsapp,2026-05-23 12:34:52.345369616,1,1
CPT100045,CAMP_CALL_009,outbound_call,2026-05-21 21:29:39.268339659,1,0
CPT106467,CAMP_WA_002,whatsapp,2026-05-23 03:40:17.616251877,1,0
CPT122137,CAMP_WA_002,whatsapp,2026-05-22 19:28:45.773943484,1,1
CPT120714,CAMP_WA_001,whatsapp,2026-05-22 06:47:04.918943200,1,0
CPT110218,CAMP_WA_002,whatsapp,2026-05-23 02:49:51.021802341,1,1
CPT103369,CAMP_WA_002,whatsapp,2026-05-21 21:45:19.785549244,1,0
CPT124070,CAMP_SMS_004,sms,2026-05-21 19:06:56.901745982,1,1
CPT111826,CAMP_WA_002,whatsapp,2026-05-23 04:24:06.735906346,1,0
CPT111826,CAMP_WA_001,whatsapp,2026-05-22 11:27:44.674743112,1,0
CPT109073,CAMP_WA_001,whatsapp,2026-05-21 23:53:18.663624848,1,0
CPT107917,CAMP_WA_001,whatsapp,2026-05-21 21:38:46.933426385,1,0
CPT121886,CAMP_WA_002,whatsapp,2026-05-23 01:16:01.534393867,1,0
CPT114878,CAMP_SMS_004,sms,2026-05-22 18:32:04.575200876,1,0
CPT124857,CAMP_WA_002,whatsapp,2026-05-23 00:13:39.701198356,1,1
CPT124857,CAMP_WA_001,whatsapp,2026-05-22 06:27:39.811075072,1,1
CPT116420,CAMP_WA_002,whatsapp,2026-05-23 22:54:04.173912200,1,1
CPT109456,CAMP_WA_001,whatsapp,2026-05-21 22:54:26.300478072,1,0
CPT103090,CAMP_WA_002,whatsapp,2026-05-24 13:13:56.791031218,1,0
CPT113559,CAMP_WA_002,whatsapp,2026-05-22 11:11:29.065381738,1,0
CPT106346,CAMP_WA_002,whatsapp,2026-05-23 11:35:58.978437360,1,0
CPT115407,CAMP_SMS_004,sms,2026-05-23 06:25:34.075102179,1,0
CPT100257,CAMP_WA_002,whatsapp,2026-05-24 00:35:00.617587101,1,0
CPT122839,CAMP_WA_001,whatsapp,2026-05-22 14:59:35.072832220,1,0
CPT110213,CAMP_WA_001,whatsapp,2026-05-21 16:46:24.761258428,1,0
CPT124205,CAMP_WA_002,whatsapp,2026-05-24 18:49:33.778584522,1,0
CPT101108,CAMP_SMS_004,sms,2026-05-22 03:45:03.735813085,1,0
CPT103741,CAMP_WA_002,whatsapp,2026-05-22 11:19:49.685129528,1,0
CPT120709,CAMP_WA_001,whatsapp,2026-05-22 06:55:22.008762930,1,0
CPT114432,CAMP_WA_001,whatsapp,2026-05-21 22:22:28.447810040,1,0
CPT100742,CAMP_WA_002,whatsapp,2026-05-22 09:47:20.173518302,1,0
CPT103173,CAMP_WA_002,whatsapp,2026-05-22 13:15:36.517780784,1,1
CPT122693,CAMP_SMS_004,sms,2026-05-23 16:42:57.676926743,1,0
CPT114676,CAMP_CALL_009,outbound_call,2026-05-21 23:41:11.899474251,1,0
CPT112878,CAMP_WA_002,whatsapp,2026-05-24 06:43:06.130622892,1,0
CPT114853,CAMP_WA_001,whatsapp,2026-05-22 08:46:07.945184236,1,0
CPT119309,CAMP_WA_002,whatsapp,2026-05-24 17:24:37.908941328,1,0
CPT119309,CAMP_WA_001,whatsapp,2026-05-22 19:17:04.506495557,1,0
CPT124235,CAMP_WA_002,whatsapp,2026-05-23 08:41:37.955860064,1,1
CPT124022,CAMP_WA_002,whatsapp,2026-05-23 18:10:12.463534994,1,1
CPT124022,CAMP_WA_001,whatsapp,2026-05-21 22:08:50.936362841,1,1
CPT114622,CAMP_WA_002,whatsapp,2026-05-23 00:10:14.500216641,1,1
CPT107136,CAMP_WA_002,whatsapp,2026-05-24 14:42:07.975131845,1,1
CPT117441,CAMP_WA_002,whatsapp,2026-05-23 17:16:05.075435477,1,1
CPT122541,CAMP_WA_001,whatsapp,2026-05-21 22:52:55.759280233,1,0
CPT107417,CAMP_WA_002,whatsapp,2026-05-23 10:29:09.353529295,1,0
CPT107747,CAMP_CALL_009,outbound_call,2026-05-21 19:54:48.003051859,1,0
CPT119632,CAMP_CALL_009,outbound_call,2026-05-22 11:35:45.926975542,1,0
CPT112240,CAMP_WA_002,whatsapp,2026-05-24 22:28:54.385236664,1,0
CPT102129,CAMP_CALL_009,outbound_call,2026-05-24 11:13:31.253440019,1,0
CPT107197,CAMP_WA_002,whatsapp,2026-05-23 14:47:14.773253570,1,0
CPT100332,CAMP_WA_002,whatsapp,2026-05-23 03:47:36.066662086,1,1
CPT102172,CAMP_WA_002,whatsapp,2026-05-24 22:37:59.112812001,1,1
CPT100095,CAMP_WA_001,whatsapp,2026-05-22 10:55:17.387554273,1,0
CPT105989,CAMP_WA_002,whatsapp,2026-05-23 10:28:51.982670652,1,0
CPT113952,CAMP_WA_002,whatsapp,2026-05-24 14:17:27.315122552,1,0
CPT115083,CAMP_SMS_004,sms,2026-05-24 07:31:21.463889428,1,0
CPT123877,CAMP_WA_002,whatsapp,2026-05-24 08:54:04.109121367,1,0
CPT123176,CAMP_WA_002,whatsapp,2026-05-25 20:09:59.075483693,1,0
CPT115565,CAMP_WA_001,whatsapp,2026-05-21 18:41:18.066366985,0,0
CPT123911,CAMP_CALL_009,outbound_call,2026-05-22 14:30:26.586827421,1,0
CPT124297,CAMP_WA_002,whatsapp,2026-05-24 03:35:44.718162806,1,1
CPT106034,CAMP_WA_002,whatsapp,2026-05-25 04:00:55.636090866,0,1
CPT113432,CAMP_SMS_004,sms,2026-05-24 02:56:36.935160053,0,1
CPT117526,CAMP_WA_002,whatsapp,2026-05-25 08:58:08.141090280,1,0
CPT117526,CAMP_CALL_009,outbound_call,2026-05-22 06:11:06.945874518,1,0
CPT106314,CAMP_WA_002,whatsapp,2026-05-22 12:04:00.501647856,1,1
CPT106314,CAMP_WA_001,whatsapp,2026-05-22 18:43:05.337838522,1,0
CPT102146,CAMP_WA_002,whatsapp,2026-05-25 19:47:00.590284066,1,0
CPT120289,CAMP_CALL_009,outbound_call,2026-05-22 06:59:13.327478837,1,1
CPT114618,CAMP_WA_002,whatsapp,2026-05-24 05:20:55.872467723,1,0
CPT117537,CAMP_WA_001,whatsapp,2026-05-23 01:32:51.673536791,1,1
CPT108982,CAMP_WA_002,whatsapp,2026-05-24 00:01:26.978834902,1,0
CPT122951,CAMP_WA_002,whatsapp,2026-05-23 20:04:09.199014154,1,0
CPT123352,CAMP_WA_002,whatsapp,2026-05-23 11:23:02.193465237,1,0
CPT100701,CAMP_WA_002,whatsapp,2026-05-24 08:26:25.619846745,1,1
CPT100701,CAMP_WA_001,whatsapp,2026-05-23 09:18:17.189175976,1,0
CPT105841,CAMP_WA_001,whatsapp,2026-05-22 08:24:46.615293679,1,0
CPT101952,CAMP_WA_002,whatsapp,2026-05-23 17:25:01.869019873,1,0
CPT101952,CAMP_WA_001,whatsapp,2026-05-22 01:40:09.325990749,1,0
CPT100822,CAMP_WA_001,whatsapp,2026-05-22 02:17:02.784056951,1,0
CPT100288,CAMP_WA_001,whatsapp,2026-05-23 15:04:26.764717408,1,1
CPT113143,CAMP_WA_001,whatsapp,2026-05-22 06:53:58.929660337,1,0
CPT119682,CAMP_SMS_004,sms,2026-05-22 11:06:22.062663106,1,0
CPT109169,CAMP_WA_002,whatsapp,2026-05-24 20:01:34.431839233,1,1
CPT124560,CAMP_WA_002,whatsapp,2026-05-23 11:00:41.225239680,1,0
CPT124560,CAMP_SMS_004,sms,2026-05-22 23:39:55.596450806,1,0
CPT113115,CAMP_SMS_004,sms,2026-05-22 04:09:09.576275141,1,0
CPT111564,CAMP_WA_002,whatsapp,2026-05-23 01:52:15.515913892,1,0
CPT106573,CAMP_WA_001,whatsapp,2026-05-22 12:15:56.260398648,1,0
CPT104925,CAMP_WA_002,whatsapp,2026-05-24 04:27:44.141916089,1,1
CPT117705,CAMP_WA_001,whatsapp,2026-05-22 04:04:52.341009969,1,1
CPT117220,CAMP_WA_002,whatsapp,2026-05-25 11:37:53.446377245,1,0
CPT105490,CAMP_WA_002,whatsapp,2026-05-23 22:47:50.389945230,1,1
CPT119738,CAMP_WA_002,whatsapp,2026-05-23 07:27:10.511317601,1,0
CPT119738,CAMP_WA_001,whatsapp,2026-05-22 18:30:04.571293101,1,0
CPT110121,CAMP_WA_002,whatsapp,2026-05-24 06:17:11.367081111,1,0
CPT111736,CAMP_SMS_004,sms,2026-05-23 13:35:31.273964743,1,0
CPT110470,CAMP_WA_002,whatsapp,2026-05-24 03:15:01.762591251,1,0
CPT122422,CAMP_WA_002,whatsapp,2026-05-24 03:58:24.856301322,1,0
CPT106025,CAMP_CALL_009,outbound_call,2026-05-23 21:33:44.203009281,1,0
CPT107329,CAMP_WA_001,whatsapp,2026-05-22 09:37:32.090460981,1,0
CPT104027,CAMP_WA_002,whatsapp,2026-05-25 06:18:47.043739310,1,1
CPT124200,CAMP_WA_001,whatsapp,2026-05-22 05:24:04.623295910,1,0
CPT121425,CAMP_WA_001,whatsapp,2026-05-22 00:48:23.050896396,1,0
CPT108215,CAMP_WA_001,whatsapp,2026-05-22 11:42:42.764956008,1,0
CPT114708,CAMP_WA_001,whatsapp,2026-05-22 10:37:11.583815160,1,0
CPT114539,CAMP_WA_001,whatsapp,2026-05-23 09:36:21.202000469,1,0
CPT118457,CAMP_SMS_004,sms,2026-05-22 04:21:53.509467962,1,0
CPT113522,CAMP_WA_002,whatsapp,2026-05-23 07:27:10.289685852,1,1
CPT124615,CAMP_WA_002,whatsapp,2026-05-25 07:15:51.936240973,1,1
CPT124615,CAMP_CALL_009,outbound_call,2026-05-22 11:12:23.445183095,1,1
CPT103525,CAMP_WA_002,whatsapp,2026-05-23 23:19:06.503365891,1,1
CPT103525,CAMP_WA_001,whatsapp,2026-05-22 03:57:39.475551287,1,0
CPT106730,CAMP_WA_001,whatsapp,2026-05-23 02:27:33.039959949,0,0
CPT100115,CAMP_WA_002,whatsapp,2026-05-23 20:04:42.286185047,1,0
CPT100115,CAMP_CALL_009,outbound_call,2026-05-22 17:50:51.863499508,1,1
CPT122766,CAMP_WA_002,whatsapp,2026-05-27 03:36:27.749153513,1,1
CPT109677,CAMP_WA_002,whatsapp,2026-05-23 12:22:33.711374979,1,1
CPT107773,CAMP_WA_002,whatsapp,2026-05-23 13:23:38.909534773,1,0
CPT107773,CAMP_SMS_004,sms,2026-05-23 09:04:19.691605061,1,0
CPT118532,CAMP_WA_002,whatsapp,2026-05-24 09:44:21.326064824,1,0
CPT118532,CAMP_SMS_004,sms,2026-05-22 18:07:09.884536460,1,1
CPT123479,CAMP_WA_001,whatsapp,2026-05-23 05:53:53.016233870,0,0
CPT115584,CAMP_WA_002,whatsapp,2026-05-25 07:32:34.026962157,1,0
CPT123940,CAMP_WA_002,whatsapp,2026-05-24 03:08:16.817459748,1,0
CPT123940,CAMP_CALL_009,outbound_call,2026-05-23 17:25:50.150513175,1,0
CPT109632,CAMP_WA_002,whatsapp,2026-05-23 17:53:49.660085207,1,1
CPT122002,CAMP_WA_001,whatsapp,2026-05-23 00:33:45.547390341,1,0
CPT111976,CAMP_WA_002,whatsapp,2026-05-24 12:33:27.133152707,1,0
CPT116626,CAMP_WA_002,whatsapp,2026-05-24 14:29:59.928919347,0,1
CPT108165,CAMP_SMS_004,sms,2026-05-23 06:07:41.313176836,1,0
CPT121148,CAMP_WA_002,whatsapp,2026-05-25 16:05:32.916742313,1,1
CPT101901,CAMP_WA_002,whatsapp,2026-05-24 16:45:01.545248200,1,1
CPT124003,CAMP_WA_001,whatsapp,2026-05-22 19:31:31.532181178,1,0
CPT105040,CAMP_WA_002,whatsapp,2026-05-23 23:56:24.297255380,1,1
CPT116088,CAMP_WA_001,whatsapp,2026-05-23 22:28:20.613425862,1,1
CPT107851,CAMP_WA_002,whatsapp,2026-05-24 09:29:06.103869286,1,0
CPT105233,CAMP_WA_002,whatsapp,2026-05-27 00:59:17.472428571,0,0
CPT102526,CAMP_WA_002,whatsapp,2026-05-23 16:32:02.081460687,1,0
CPT102526,CAMP_WA_001,whatsapp,2026-05-23 13:47:09.820059827,0,1
CPT112202,CAMP_WA_002,whatsapp,2026-05-23 06:17:34.143963950,1,1
CPT112202,CAMP_SMS_004,sms,2026-05-23 01:54:12.065638639,1,0
CPT109487,CAMP_WA_002,whatsapp,2026-05-24 06:00:46.161830844,1,1
CPT109487,CAMP_SMS_004,sms,2026-05-24 20:33:43.290757144,1,0
CPT124603,CAMP_WA_002,whatsapp,2026-05-24 14:47:51.104183695,1,0
CPT103089,CAMP_WA_002,whatsapp,2026-05-24 20:59:48.574854353,1,0
CPT112571,CAMP_WA_001,whatsapp,2026-05-24 09:47:06.534457948,1,0
CPT111690,CAMP_WA_002,whatsapp,2026-05-24 19:59:01.786861009,1,1
CPT123896,CAMP_CALL_009,outbound_call,2026-05-23 20:20:32.095018701,1,0
CPT100303,CAMP_SMS_004,sms,2026-05-22 20:09:28.873388989,1,0
CPT120537,CAMP_WA_001,whatsapp,2026-05-23 02:44:04.140186709,0,1
CPT108677,CAMP_WA_002,whatsapp,2026-05-26 10:05:01.242094843,1,0
CPT108677,CAMP_SMS_004,sms,2026-05-23 14:01:56.503425518,0,0
CPT101506,CAMP_WA_002,whatsapp,2026-05-25 21:14:32.242487955,1,1
CPT119877,CAMP_WA_002,whatsapp,2026-05-25 00:43:25.875575500,1,0
CPT113780,CAMP_WA_002,whatsapp,2026-05-24 21:15:42.016093034,1,0
CPT113780,CAMP_SMS_004,sms,2026-05-23 10:21:12.544109273,1,0
CPT118126,CAMP_WA_002,whatsapp,2026-05-25 06:09:56.030179938,1,0
CPT108880,CAMP_WA_002,whatsapp,2026-05-25 03:00:06.440203265,1,0
CPT121655,CAMP_WA_002,whatsapp,2026-05-24 05:50:30.970492307,1,0
CPT121655,CAMP_WA_001,whatsapp,2026-05-23 21:45:49.026117376,1,0
CPT102462,CAMP_WA_002,whatsapp,2026-05-23 17:02:10.963283670,1,0
CPT102462,CAMP_CALL_009,outbound_call,2026-05-23 08:02:28.471287891,1,0
CPT100319,CAMP_WA_002,whatsapp,2026-05-26 11:30:03.745826305,1,1
CPT119933,CAMP_WA_001,whatsapp,2026-05-24 17:59:01.657321846,0,1
CPT116071,CAMP_WA_002,whatsapp,2026-05-25 04:30:36.522681252,1,0
CPT116071,CAMP_WA_001,whatsapp,2026-05-23 14:14:56.405090560,1,1
CPT105436,CAMP_WA_001,whatsapp,2026-05-23 19:22:52.232502490,1,0
CPT105278,CAMP_WA_002,whatsapp,2026-05-24 15:24:04.009589669,1,0
CPT124108,CAMP_WA_002,whatsapp,2026-05-24 16:51:36.273334382,1,1
CPT103333,CAMP_WA_001,whatsapp,2026-05-23 07:09:32.035870406,1,1
CPT115325,CAMP_WA_001,whatsapp,2026-05-23 16:24:36.509183356,0,0
CPT100683,CAMP_WA_002,whatsapp,2026-05-24 03:50:56.540883065,1,1
CPT100683,CAMP_SMS_004,sms,2026-05-23 21:18:37.610894023,1,0
CPT105780,CAMP_SMS_004,sms,2026-05-24 09:13:41.060076190,1,1
CPT119841,CAMP_WA_002,whatsapp,2026-05-24 05:47:48.296028861,1,1
CPT121006,CAMP_WA_002,whatsapp,2026-05-26 08:25:07.669504433,1,0
CPT121006,CAMP_SMS_004,sms,2026-05-23 11:52:01.879071174,1,0
CPT110106,CAMP_WA_001,whatsapp,2026-05-22 20:29:00.978806096,1,1
CPT106745,CAMP_WA_002,whatsapp,2026-05-25 01:41:33.921768811,1,1
CPT106745,CAMP_WA_001,whatsapp,2026-05-24 21:44:05.933280938,1,0
CPT117905,CAMP_WA_002,whatsapp,2026-05-24 20:02:36.178037198,1,0
CPT117905,CAMP_WA_001,whatsapp,2026-05-24 13:37:07.620990487,0,0
CPT101141,CAMP_WA_002,whatsapp,2026-05-24 07:36:49.954712488,1,1
CPT119746,CAMP_CALL_009,outbound_call,2026-05-23 06:57:10.282198435,0,0
CPT100461,CAMP_WA_002,whatsapp,2026-05-24 11:37:27.460019733,1,1
CPT119719,CAMP_WA_002,whatsapp,2026-05-23 11:48:37.129839701,1,1
CPT119719,CAMP_SMS_004,sms,2026-05-23 17:50:30.812189558,1,0
CPT113860,CAMP_WA_002,whatsapp,2026-05-25 06:48:35.038811027,1,0
CPT100601,CAMP_WA_002,whatsapp,2026-05-24 22:24:53.419604026,1,0
CPT121506,CAMP_WA_002,whatsapp,2026-05-25 01:28:45.128857925,1,0
CPT102784,CAMP_WA_001,whatsapp,2026-05-23 13:11:22.024550297,1,1
CPT117871,CAMP_WA_002,whatsapp,2026-05-25 07:17:56.234482848,1,1
CPT121681,CAMP_WA_002,whatsapp,2026-05-25 13:48:10.860780612,1,0
CPT101681,CAMP_SMS_004,sms,2026-05-24 00:49:13.767020008,1,0
CPT112803,CAMP_WA_002,whatsapp,2026-05-24 04:25:26.260820064,1,1
CPT112803,CAMP_SMS_004,sms,2026-05-23 20:15:15.428666077,1,0
CPT114534,CAMP_WA_002,whatsapp,2026-05-24 12:01:36.222690676,1,1
CPT110256,CAMP_WA_001,whatsapp,2026-05-23 03:56:31.913232931,1,0
CPT120605,CAMP_SMS_004,sms,2026-05-23 14:31:46.393784383,1,1
CPT110249,CAMP_WA_001,whatsapp,2026-05-23 15:25:58.373634081,1,0
CPT109325,CAMP_WA_002,whatsapp,2026-05-25 06:09:32.969920568,1,1
CPT123021,CAMP_WA_002,whatsapp,2026-05-24 12:00:02.653155451,1,0
CPT116007,CAMP_WA_002,whatsapp,2026-05-24 09:24:42.880874799,1,0
CPT116007,CAMP_SMS_004,sms,2026-05-23 06:00:33.398847563,1,0
CPT117754,CAMP_WA_002,whatsapp,2026-05-25 20:58:52.186477510,1,0
CPT110848,CAMP_WA_002,whatsapp,2026-05-25 11:42:47.324738900,1,0
CPT105802,CAMP_SMS_004,sms,2026-05-23 02:55:18.357894812,1,0
CPT113801,CAMP_WA_002,whatsapp,2026-05-25 15:56:20.507705712,1,1
CPT113801,CAMP_WA_001,whatsapp,2026-05-24 00:09:06.105503582,1,1
CPT106852,CAMP_WA_002,whatsapp,2026-05-24 19:59:08.409684313,1,1
CPT118928,CAMP_WA_002,whatsapp,2026-05-23 14:36:18.508286786,1,1
CPT118928,CAMP_CALL_009,outbound_call,2026-05-23 14:39:47.869407501,1,1
CPT111880,CAMP_WA_002,whatsapp,2026-05-26 13:33:15.133106967,1,0
CPT111474,CAMP_WA_002,whatsapp,2026-05-23 19:34:18.682381355,1,1
CPT111474,CAMP_WA_001,whatsapp,2026-05-23 02:33:25.252190963,1,0
CPT122290,CAMP_WA_002,whatsapp,2026-05-25 03:42:42.598917217,0,0
CPT102360,CAMP_SMS_004,sms,2026-05-24 15:27:23.147551643,1,0
CPT119979,CAMP_SMS_004,sms,2026-05-23 17:58:13.588225019,1,0
CPT100815,CAMP_WA_002,whatsapp,2026-05-25 00:38:46.877115330,1,1
CPT100815,CAMP_CALL_009,outbound_call,2026-05-23 08:22:57.271230983,1,0
CPT121482,CAMP_WA_002,whatsapp,2026-05-25 08:51:15.314685330,1,0
CPT106794,CAMP_WA_002,whatsapp,2026-05-25 09:47:07.456144660,1,1
CPT114393,CAMP_WA_002,whatsapp,2026-05-24 08:03:26.384506119,1,0
CPT120570,CAMP_SMS_004,sms,2026-05-23 08:06:25.326308289,1,0
CPT113392,CAMP_WA_002,whatsapp,2026-05-24 06:51:32.533333318,0,1
CPT113392,CAMP_WA_001,whatsapp,2026-05-23 20:26:43.613677294,0,0
CPT108246,CAMP_WA_002,whatsapp,2026-05-25 02:50:06.738940092,1,0
CPT103802,CAMP_WA_002,whatsapp,2026-05-25 17:47:01.243329087,1,0
CPT103802,CAMP_WA_001,whatsapp,2026-05-23 06:05:18.613506987,1,0
CPT103633,CAMP_WA_002,whatsapp,2026-05-25 19:33:34.800196459,1,1
CPT103248,CAMP_CALL_009,outbound_call,2026-05-23 17:44:30.850492719,1,1
CPT106628,CAMP_WA_001,whatsapp,2026-05-24 01:16:30.805441754,1,1
CPT122576,CAMP_SMS_004,sms,2026-05-23 18:09:34.778726812,1,0
CPT118421,CAMP_WA_002,whatsapp,2026-05-25 02:27:17.614910836,1,0
CPT109633,CAMP_WA_002,whatsapp,2026-05-24 13:49:17.367883340,1,0
CPT123499,CAMP_WA_002,whatsapp,2026-05-24 17:11:07.761016614,1,1
CPT104795,CAMP_WA_001,whatsapp,2026-05-24 12:11:58.156591922,1,0
CPT105686,CAMP_SMS_004,sms,2026-05-23 10:09:58.636301354,1,0
CPT105825,CAMP_WA_001,whatsapp,2026-05-24 13:22:17.234851705,1,0
CPT104566,CAMP_WA_002,whatsapp,2026-05-25 07:36:03.544503356,1,1
CPT104566,CAMP_WA_001,whatsapp,2026-05-23 14:25:28.422229743,1,1
CPT114650,CAMP_WA_002,whatsapp,2026-05-26 10:47:30.101896753,1,1
CPT114650,CAMP_SMS_004,sms,2026-05-24 08:08:32.314472471,1,0
CPT120847,CAMP_WA_002,whatsapp,2026-05-25 02:24:25.685214685,1,1
CPT122806,CAMP_WA_002,whatsapp,2026-05-25 07:11:31.141653673,1,0
CPT122806,CAMP_WA_001,whatsapp,2026-05-24 12:15:11.998162670,1,0
CPT100261,CAMP_WA_002,whatsapp,2026-05-24 07:58:51.831563624,1,0
CPT110499,CAMP_WA_002,whatsapp,2026-05-25 20:08:08.281384543,1,1
CPT110499,CAMP_WA_001,whatsapp,2026-05-24 12:56:02.285863348,1,0
CPT103799,CAMP_SMS_004,sms,2026-05-25 14:17:00.910282729,1,1
CPT121637,CAMP_WA_002,whatsapp,2026-05-25 16:36:09.323930932,1,1
CPT121637,CAMP_SMS_004,sms,2026-05-23 23:02:23.795194746,1,0
CPT111605,CAMP_WA_002,whatsapp,2026-05-25 07:35:37.443203274,1,0
CPT121991,CAMP_WA_002,whatsapp,2026-05-25 08:03:09.025494804,1,1
CPT113634,CAMP_CALL_009,outbound_call,2026-05-23 15:02:30.571590790,0,0
CPT122548,CAMP_CALL_009,outbound_call,2026-05-23 18:41:33.896757436,1,0
CPT120562,CAMP_WA_002,whatsapp,2026-05-25 13:27:15.228959384,1,1
CPT119379,CAMP_SMS_004,sms,2026-05-25 00:10:37.027029761,1,0
CPT114008,CAMP_CALL_009,outbound_call,2026-05-24 07:27:29.082079956,1,0
CPT115525,CAMP_WA_002,whatsapp,2026-05-25 13:42:05.156954614,1,0
CPT114950,CAMP_WA_001,whatsapp,2026-05-24 12:23:44.684818458,1,0
CPT111110,CAMP_WA_002,whatsapp,2026-05-26 04:04:20.817416672,1,0
CPT111110,CAMP_WA_001,whatsapp,2026-05-24 08:32:51.073847642,0,0
CPT102215,CAMP_SMS_004,sms,2026-05-24 21:52:28.530216450,1,0
CPT118667,CAMP_WA_002,whatsapp,2026-05-26 02:02:38.303407533,1,0
CPT118667,CAMP_WA_001,whatsapp,2026-05-24 09:07:16.858730527,1,0
