event_id,captain_id,doc_type,attempt_no,event_type,event_ts,failure_reason
EV000146901,CPT112709,FITNESS,1,verification_pass,2026-05-30 09:06:06.288893591,
EV000146902,CPT112709,INSURANCE,1,upload_success,2026-05-30 13:07:42.819924725,
EV000146903,CPT112709,INSURANCE,1,verification_pass,2026-05-30 13:26:37.155369128,
EV000146904,CPT116426,DL,1,upload_success,2026-05-27 18:57:48.299361907,
EV000146905,CPT116426,DL,1,verification_pass,2026-05-27 22:32:49.758773781,
EV000146906,CPT116426,RC,1,upload_success,2026-05-28 16:15:52.765547227,
EV000146907,CPT116426,RC,1,verification_pass,2026-05-29 11:01:34.649429208,
EV000146908,CPT116426,AADHAAR,1,upload_success,2026-05-29 14:07:40.509665065,
EV000146909,CPT116426,AADHAAR,1,verification_pass,2026-05-29 16:52:07.694577954,
EV000146910,CPT116426,PERMIT,1,upload_success,2026-05-29 18:39:44.258666600,
EV000146911,CPT116426,PERMIT,1,verification_pass,2026-05-30 03:11:25.254623945,
EV000146912,CPT112942,DL,1,upload_success,2026-05-26 18:00:30.220823171,
EV000146913,CPT112942,DL,1,verification_pass,2026-05-27 16:26:55.214970097,
EV000146914,CPT112942,RC,1,upload_success,2026-05-27 23:27:26.095788542,
EV000146915,CPT112942,RC,1,verification_fail,2026-05-28 04:35:54.834087285,name_mismatch
EV000146916,CPT112942,RC,2,upload_success,2026-05-28 20:49:54.942973766,
EV000146917,CPT112942,RC,2,verification_pass,2026-05-29 02:29:37.150592715,
EV000146918,CPT112942,AADHAAR,1,upload_success,2026-05-29 15:29:21.687614769,
EV000146919,CPT112942,AADHAAR,1,verification_fail,2026-05-29 17:55:04.840255631,name_mismatch
EV000146920,CPT112942,AADHAAR,2,upload_success,2026-05-29 20:18:28.935848416,
EV000146921,CPT112942,AADHAAR,2,verification_pass,2026-05-29 23:32:49.237501785,
EV000146922,CPT112942,PERMIT,1,upload_success,2026-05-30 06:38:49.683909602,
EV000146923,CPT112942,PERMIT,1,verification_pass,2026-05-30 08:57:40.626149093,
EV000146924,CPT112942,FITNESS,1,upload_success,2026-05-30 21:59:05.114131677,
EV000146925,CPT112942,FITNESS,1,verification_pass,2026-05-31 05:38:59.132473247,
EV000146926,CPT112942,INSURANCE,1,upload_success,2026-05-31 19:10:08.427589012,
EV000146927,CPT112942,INSURANCE,1,verification_fail,2026-05-31 23:03:53.088109810,image_blurred
EV000146928,CPT112942,INSURANCE,2,upload_success,2026-06-01 05:27:31.465445105,
EV000146929,CPT112942,INSURANCE,2,verification_pass,2026-06-01 05:49:23.734269666,
EV000146930,CPT101662,DL,1,upload_success,2026-05-26 18:45:02.293533134,
EV000146931,CPT101662,DL,1,verification_fail,2026-05-26 21:29:24.902919872,name_mismatch
EV000146932,CPT100298,DL,1,upload_success,2026-05-26 18:08:24.419795200,
EV000146933,CPT100298,DL,1,verification_fail,2026-05-26 23:09:16.371496965,document_expired
EV000146934,CPT100298,DL,2,upload_success,2026-05-27 12:39:51.107479924,
EV000146935,CPT100298,DL,2,verification_pass,2026-05-27 18:42:29.818693812,
EV000146936,CPT101847,DL,1,upload_success,2026-05-26 18:04:00.166037912,
EV000146937,CPT101847,DL,1,verification_pass,2026-05-27 10:22:52.884784771,
EV000146938,CPT101847,RC,1,upload_success,2026-05-28 18:01:12.949779288,
EV000146939,CPT101847,RC,1,verification_pass,2026-05-28 20:18:12.235733923,
EV000146940,CPT101847,AADHAAR,1,upload_success,2026-05-28 23:02:03.713347885,
EV000146941,CPT101847,AADHAAR,1,verification_fail,2026-05-29 08:52:58.657219583,wrong_document_type
EV000146942,CPT110698,DL,1,upload_success,2026-05-27 09:32:39.909575106,
EV000146943,CPT110698,DL,1,verification_fail,2026-05-27 18:57:40.346021326,ocr_low_confidence
EV000146944,CPT122602,DL,1,upload_success,2026-05-27 12:52:20.360248908,
EV000146945,CPT122602,DL,1,verification_pass,2026-05-27 18:19:17.744740084,
EV000146946,CPT122602,RC,1,upload_success,2026-05-28 03:33:22.527975334,
EV000146947,CPT122602,RC,1,verification_fail,2026-05-28 15:10:17.068295589,image_blurred
EV000146948,CPT111367,DL,1,upload_success,2026-05-27 17:30:53.044445204,
EV000146949,CPT111367,DL,1,verification_pass,2026-05-28 03:05:45.037029535,
EV000146950,CPT111367,RC,1,upload_success,2026-05-28 13:31:50.365586223,
EV000146951,CPT111367,RC,1,verification_fail,2026-05-28 19:52:17.343541431,details_not_legible
EV000146952,CPT111367,RC,2,upload_success,2026-05-29 22:22:27.421627667,
EV000146953,CPT111367,RC,2,verification_pass,2026-05-30 05:28:51.728101003,
EV000146954,CPT111367,AADHAAR,1,upload_success,2026-05-31 03:45:52.355160834,
EV000146955,CPT111367,AADHAAR,1,verification_pass,2026-05-31 13:39:17.164770408,
EV000146956,CPT111367,PERMIT,1,upload_success,2026-06-01 10:36:51.324286936,
EV000146957,CPT111367,PERMIT,1,verification_pass,2026-06-01 20:20:53.332523034,
EV000146958,CPT111367,FITNESS,1,upload_success,2026-06-02 05:43:38.477665021,
EV000146959,CPT111367,FITNESS,1,verification_pass,2026-06-02 11:10:43.238785964,
EV000146960,CPT111367,INSURANCE,1,upload_success,2026-06-03 00:52:58.150497426,
EV000146961,CPT111367,INSURANCE,1,verification_fail,2026-06-03 16:37:24.596942086,name_mismatch
EV000146962,CPT111367,INSURANCE,2,upload_success,2026-06-04 01:49:21.055877100,
EV000146963,CPT111367,INSURANCE,2,verification_pass,2026-06-04 06:20:41.385373286,
EV000146964,CPT113017,DL,1,upload_success,2026-05-27 00:17:08.655013279,
EV000146965,CPT113017,DL,1,verification_fail,2026-05-27 12:26:23.332031143,details_not_legible
EV000146966,CPT114121,DL,1,upload_success,2026-05-27 12:13:01.709280157,
EV000146967,CPT114121,DL,1,verification_pass,2026-05-27 21:06:20.076963673,
EV000146968,CPT114121,RC,1,upload_success,2026-05-28 08:42:15.978178512,
EV000146969,CPT114121,RC,1,verification_pass,2026-05-28 16:20:53.370684231,
EV000146970,CPT114121,AADHAAR,1,upload_success,2026-05-29 02:08:27.707114268,
EV000146971,CPT114121,AADHAAR,1,verification_pass,2026-05-29 22:19:49.810057480,
EV000146972,CPT101680,DL,1,upload_success,2026-05-27 04:56:13.531094887,
EV000146973,CPT101680,DL,1,verification_pass,2026-05-27 08:26:37.356702223,
EV000146974,CPT101680,RC,1,upload_success,2026-05-28 08:56:59.670163384,
EV000146975,CPT101680,RC,1,verification_pass,2026-05-28 16:47:19.434195861,
EV000146976,CPT101680,AADHAAR,1,upload_success,2026-05-29 06:14:23.794881897,
EV000146977,CPT101680,AADHAAR,1,verification_pass,2026-05-29 15:14:32.485940799,
EV000146978,CPT101680,PERMIT,1,upload_success,2026-05-30 09:29:39.827500042,
EV000146979,CPT101680,PERMIT,1,verification_pass,2026-05-30 13:45:24.381298839,
EV000146980,CPT101680,FITNESS,1,upload_success,2026-05-30 15:32:21.890513919,
EV000146981,CPT101680,FITNESS,1,verification_fail,2026-05-30 20:46:23.134075597,image_blurred
EV000146982,CPT101680,FITNESS,2,upload_success,2026-05-31 00:22:05.466231703,
EV000146983,CPT101680,FITNESS,2,verification_pass,2026-05-31 05:43:32.032768073,
EV000146984,CPT101680,INSURANCE,1,upload_success,2026-06-01 02:07:21.690216605,
EV000146985,CPT101680,INSURANCE,1,verification_fail,2026-06-01 08:27:36.712595494,ocr_low_confidence
EV000146986,CPT111083,DL,1,upload_success,2026-05-26 19:16:41.914876715,
EV000146987,CPT111083,DL,1,verification_pass,2026-05-27 00:22:21.798258554,
EV000146988,CPT124383,DL,1,upload_success,2026-05-27 14:42:45.564927317,
EV000146989,CPT124383,DL,1,verification_pass,2026-05-28 05:31:28.180819021,
EV000146990,CPT124383,RC,1,upload_success,2026-05-28 06:11:33.079942105,
EV000146991,CPT124383,RC,1,verification_pass,2026-05-29 05:29:16.790742824,
EV000146992,CPT124383,AADHAAR,1,upload_success,2026-05-29 20:38:19.906148100,
EV000146993,CPT124383,AADHAAR,1,verification_pass,2026-05-30 05:44:54.414441725,
EV000146994,CPT105885,DL,1,upload_success,2026-05-27 01:08:09.804337649,
EV000146995,CPT105885,DL,1,verification_pass,2026-05-27 14:59:03.611667902,
EV000146996,CPT105885,RC,1,upload_success,2026-05-27 17:19:49.671891095,
EV000146997,CPT105885,RC,1,verification_fail,2026-05-28 14:46:34.965641086,wrong_document_type
EV000146998,CPT101103,DL,1,upload_success,2026-05-27 07:04:38.345932817,
EV000146999,CPT101103,DL,1,verification_fail,2026-05-27 10:51:54.394738522,name_mismatch
EV000147000,CPT101103,DL,2,upload_success,2026-05-27 22:45:53.335996663,
EV000147001,CPT101103,DL,2,verification_pass,2026-05-27 23:51:52.388701714,
EV000147002,CPT101103,RC,1,upload_success,2026-05-28 09:32:38.142589610,
EV000147003,CPT101103,RC,1,verification_pass,2026-05-28 13:41:51.474001159,
EV000147004,CPT101103,AADHAAR,1,upload_success,2026-05-29 03:13:46.646090779,
EV000147005,CPT101103,AADHAAR,1,verification_fail,2026-05-29 11:34:27.235648969,duplicate_document
EV000147006,CPT101103,AADHAAR,2,upload_success,2026-05-29 17:42:58.784288080,
EV000147007,CPT101103,AADHAAR,2,verification_pass,2026-05-30 02:49:26.005204902,
EV000147008,CPT101103,PERMIT,1,upload_success,2026-05-30 07:42:14.791561422,
EV000147009,CPT101103,PERMIT,1,verification_pass,2026-05-30 13:56:00.119674598,
EV000147010,CPT101103,FITNESS,1,upload_success,2026-05-31 14:04:12.670531202,
EV000147011,CPT101103,FITNESS,1,verification_pass,2026-05-31 15:19:12.490692108,
EV000147012,CPT101103,INSURANCE,1,upload_success,2026-06-01 14:04:57.228312984,
EV000147013,CPT101103,INSURANCE,1,verification_pass,2026-06-01 21:03:51.328088537,
EV000147014,CPT118042,DL,1,upload_success,2026-05-27 03:05:56.802920076,
EV000147015,CPT118042,DL,1,verification_pass,2026-05-27 06:58:18.160443383,
EV000147016,CPT118042,RC,1,upload_success,2026-05-27 15:23:04.052274697,
EV000147017,CPT118042,RC,1,verification_pass,2026-05-27 18:54:48.976608401,
EV000147018,CPT106303,DL,1,upload_success,2026-05-27 13:51:59.446815295,
EV000147019,CPT106303,DL,1,verification_pass,2026-05-27 17:26:58.004295218,
EV000147020,CPT106303,RC,1,upload_success,2026-05-28 08:10:12.709477550,
EV000147021,CPT106303,RC,1,verification_fail,2026-05-28 11:04:14.689706875,ocr_low_confidence
EV000147022,CPT106303,RC,2,upload_success,2026-05-28 17:01:20.885121625,
EV000147023,CPT106303,RC,2,verification_fail,2026-05-29 03:46:18.596978684,duplicate_document
EV000147024,CPT106303,RC,3,upload_success,2026-05-29 15:52:53.922081704,
EV000147025,CPT106303,RC,3,verification_pass,2026-05-29 19:20:54.989082486,
EV000147026,CPT106303,AADHAAR,1,upload_success,2026-05-31 06:17:22.642028242,
EV000147027,CPT106303,AADHAAR,1,verification_pass,2026-05-31 16:34:57.238602841,
EV000147028,CPT106303,FITNESS,1,upload_success,2026-05-31 20:53:57.571218006,
EV000147029,CPT106303,FITNESS,1,verification_fail,2026-05-31 22:12:31.397226562,wrong_document_type
EV000147030,CPT106303,FITNESS,2,upload_success,2026-06-01 01:16:17.820899957,
EV000147031,CPT106303,FITNESS,2,verification_pass,2026-06-01 12:20:34.905332561,
EV000147032,CPT111753,DL,1,upload_success,2026-05-27 08:41:17.648666444,
EV000147033,CPT111753,DL,1,verification_pass,2026-05-27 14:42:12.545150284,
EV000147034,CPT111753,RC,1,upload_success,2026-05-28 05:23:03.613186914,
EV000147035,CPT111753,RC,1,verification_pass,2026-05-28 08:04:49.605569732,
EV000147036,CPT111753,AADHAAR,1,upload_success,2026-05-29 02:04:10.343254399,
EV000147037,CPT111753,AADHAAR,1,verification_pass,2026-05-29 07:02:53.920150057,
EV000147038,CPT111753,PERMIT,1,upload_success,2026-05-29 14:35:24.644675339,
EV000147039,CPT111753,PERMIT,1,verification_pass,2026-05-30 10:56:09.661616073,
EV000147040,CPT111753,FITNESS,1,upload_success,2026-05-30 17:09:54.869905044,
EV000147041,CPT111753,FITNESS,1,verification_fail,2026-05-30 19:48:56.339283988,image_blurred
EV000147042,CPT111753,FITNESS,2,upload_success,2026-05-31 03:58:19.022427519,
EV000147043,CPT111753,FITNESS,2,verification_pass,2026-06-01 00:59:01.345547234,
EV000147044,CPT106779,DL,1,upload_success,2026-05-27 00:13:36.790390879,
EV000147045,CPT106779,DL,1,verification_pass,2026-05-27 03:31:15.646533630,
EV000147046,CPT106779,RC,1,upload_success,2026-05-27 12:36:59.413152480,
EV000147047,CPT106779,RC,1,verification_pass,2026-05-27 18:06:30.488759721,
EV000147048,CPT106779,AADHAAR,1,upload_success,2026-05-28 19:13:57.213781142,
EV000147049,CPT106779,AADHAAR,1,verification_pass,2026-05-29 09:52:54.588444900,
EV000147050,CPT106779,PERMIT,1,upload_success,2026-05-29 22:20:56.953801907,
EV000147051,CPT106779,PERMIT,1,verification_pass,2026-05-30 04:32:01.544801320,
EV000147052,CPT106779,FITNESS,1,upload_success,2026-05-30 10:06:46.505006860,
EV000147053,CPT106779,FITNESS,1,verification_fail,2026-05-30 18:04:06.353659660,image_blurred
EV000147054,CPT106779,FITNESS,2,upload_success,2026-05-31 00:27:22.117381380,
EV000147055,CPT106779,FITNESS,2,verification_pass,2026-05-31 01:16:39.007388158,
EV000147056,CPT106779,INSURANCE,1,upload_success,2026-05-31 12:48:47.935044176,
EV000147057,CPT106779,INSURANCE,1,verification_pass,2026-05-31 23:08:09.077933390,
EV000147058,CPT117801,DL,1,upload_success,2026-05-27 01:04:19.444429135,
EV000147059,CPT117801,DL,1,verification_pass,2026-05-27 09:46:00.911905787,
EV000147060,CPT117801,RC,1,upload_success,2026-05-27 11:48:55.654867904,
EV000147061,CPT117801,RC,1,verification_pass,2026-05-27 18:25:55.722667742,
EV000147062,CPT117801,AADHAAR,1,upload_success,2026-05-28 04:12:58.185565081,
EV000147063,CPT117801,AADHAAR,1,verification_pass,2026-05-28 12:58:28.041805930,
EV000147064,CPT117801,PERMIT,1,upload_success,2026-05-28 21:43:04.646362539,
EV000147065,CPT117801,PERMIT,1,verification_pass,2026-05-29 01:20:22.924327569,
EV000147066,CPT101712,DL,1,upload_success,2026-05-27 00:10:42.012056418,
EV000147067,CPT101712,DL,1,verification_pass,2026-05-27 01:43:02.566297060,
EV000147068,CPT101712,RC,1,upload_success,2026-05-27 14:31:31.196656966,
EV000147069,CPT101712,RC,1,verification_pass,2026-05-27 21:17:40.445931757,
EV000147070,CPT101712,AADHAAR,1,upload_success,2026-05-28 03:40:14.914880175,
EV000147071,CPT101712,AADHAAR,1,verification_pass,2026-05-29 08:19:41.999333252,
EV000147072,CPT101712,PERMIT,1,upload_success,2026-05-30 01:34:36.454406276,
EV000147073,CPT101712,PERMIT,1,verification_pass,2026-05-31 01:56:53.458550781,
EV000147074,CPT101712,FITNESS,1,upload_success,2026-05-31 11:28:37.244913418,
EV000147075,CPT101712,FITNESS,1,verification_pass,2026-05-31 12:41:29.570530462,
EV000147076,CPT117351,DL,1,upload_success,2026-05-27 04:27:27.242003076,
EV000147077,CPT117351,DL,1,verification_fail,2026-05-27 07:17:33.924903036,document_expired
EV000147078,CPT117351,DL,2,upload_success,2026-05-28 06:17:12.593009082,
EV000147079,CPT117351,DL,2,verification_pass,2026-05-28 14:02:59.245569968,
EV000147080,CPT117351,RC,1,upload_success,2026-05-28 21:58:20.061877753,
EV000147081,CPT117351,RC,1,verification_pass,2026-05-29 06:11:08.704894766,
EV000147082,CPT117351,AADHAAR,1,upload_success,2026-05-29 19:36:56.078915102,
EV000147083,CPT117351,AADHAAR,1,verification_pass,2026-05-29 22:21:11.618479057,
EV000147084,CPT117351,PERMIT,1,upload_success,2026-05-30 02:18:07.003479893,
EV000147085,CPT117351,PERMIT,1,verification_pass,2026-05-30 09:32:45.896966393,
EV000147086,CPT117351,FITNESS,1,upload_success,2026-06-01 06:31:27.024498323,
EV000147087,CPT117351,FITNESS,1,verification_pass,2026-06-01 07:35:49.456162761,
EV000147088,CPT117351,INSURANCE,1,upload_success,2026-06-02 06:34:56.884307010,
EV000147089,CPT117351,INSURANCE,1,verification_fail,2026-06-03 07:46:07.431911977,details_not_legible
EV000147090,CPT117351,INSURANCE,2,upload_success,2026-06-03 12:07:17.189404892,
EV000147091,CPT117351,INSURANCE,2,verification_pass,2026-06-03 18:52:05.985039326,
EV000147092,CPT119702,DL,1,upload_success,2026-05-27 05:01:09.655255743,
EV000147093,CPT119702,DL,1,verification_pass,2026-05-27 16:02:53.433073134,
EV000147094,CPT119702,RC,1,upload_success,2026-05-27 23:53:08.617043210,
EV000147095,CPT119702,RC,1,verification_pass,2026-05-28 11:15:06.463605282,
EV000147096,CPT119702,AADHAAR,1,upload_success,2026-05-28 19:07:52.663775891,
EV000147097,CPT119702,AADHAAR,1,verification_pass,2026-05-29 00:37:43.952636108,
EV000147098,CPT119702,PERMIT,1,upload_success,2026-05-29 20:52:42.001225009,
EV000147099,CPT119702,PERMIT,1,verification_pass,2026-05-29 23:53:22.098952130,
EV000147100,CPT119702,FITNESS,1,upload_success,2026-05-30 07:19:27.916309338,
EV000147101,CPT119702,FITNESS,1,verification_fail,2026-05-30 16:04:06.943284682,details_not_legible
EV000147102,CPT106704,DL,1,upload_success,2026-05-26 18:51:44.539320845,
EV000147103,CPT106704,DL,1,verification_pass,2026-05-27 02:41:47.537932961,
EV000147104,CPT119790,DL,1,upload_success,2026-05-26 23:34:17.555355057,
EV000147105,CPT119790,DL,1,verification_pass,2026-05-27 11:04:12.245379562,
EV000147106,CPT119790,RC,1,upload_success,2026-05-27 17:28:53.418465823,
EV000147107,CPT119790,RC,1,verification_fail,2026-05-28 02:16:57.708802254,ocr_low_confidence
EV000147108,CPT121653,DL,1,upload_success,2026-05-26 19:09:08.870143147,
EV000147109,CPT121653,DL,1,verification_pass,2026-05-26 21:28:13.135625654,
EV000147110,CPT121653,RC,1,upload_success,2026-05-27 04:03:25.764728236,
EV000147111,CPT121653,RC,1,verification_pass,2026-05-27 11:44:24.093947311,
EV000147112,CPT121653,AADHAAR,1,upload_success,2026-05-28 04:54:53.211794843,
EV000147113,CPT121653,AADHAAR,1,verification_pass,2026-05-28 05:43:14.606893645,
EV000147114,CPT121653,PERMIT,1,upload_success,2026-05-29 03:06:27.470857011,
EV000147115,CPT121653,PERMIT,1,verification_fail,2026-05-29 06:21:01.858037565,details_not_legible
EV000147116,CPT121653,PERMIT,2,upload_success,2026-05-29 21:10:21.048748759,
EV000147117,CPT121653,PERMIT,2,verification_pass,2026-05-29 22:05:24.610676749,
EV000147118,CPT121653,FITNESS,1,upload_success,2026-05-30 14:23:11.854770374,
EV000147119,CPT121653,FITNESS,1,verification_fail,2026-05-30 20:06:59.656226681,ocr_low_confidence
EV000147120,CPT100746,DL,1,upload_success,2026-05-26 21:32:23.547178543,
EV000147121,CPT100746,DL,1,verification_pass,2026-05-26 22:29:23.133459049,
EV000147122,CPT100746,RC,1,upload_success,2026-05-26 23:44:34.735390906,
EV000147123,CPT100746,RC,1,verification_pass,2026-05-27 04:14:53.674333036,
EV000147124,CPT100746,AADHAAR,1,upload_success,2026-05-27 10:11:16.962925777,
EV000147125,CPT100746,AADHAAR,1,verification_fail,2026-05-27 17:10:14.670104398,duplicate_document
EV000147126,CPT109833,DL,1,upload_success,2026-05-27 20:38:29.087203865,
EV000147127,CPT109833,DL,1,verification_fail,2026-05-27 22:10:00.391971801,wrong_document_type
EV000147128,CPT113245,DL,1,upload_success,2026-05-27 05:30:09.749264312,
EV000147129,CPT113245,DL,1,verification_pass,2026-05-28 04:34:08.157847583,
EV000147130,CPT113245,RC,1,upload_success,2026-05-28 10:22:05.823864710,
EV000147131,CPT113245,RC,1,verification_fail,2026-05-28 17:26:22.238270765,image_blurred
EV000147132,CPT113245,RC,2,upload_success,2026-05-29 02:52:34.648822980,
EV000147133,CPT113245,RC,2,verification_pass,2026-05-29 12:03:49.934928122,
EV000147134,CPT113245,AADHAAR,1,upload_success,2026-05-29 23:01:28.631113390,
EV000147135,CPT113245,AADHAAR,1,verification_pass,2026-05-30 10:16:23.580991855,
EV000147136,CPT113245,PERMIT,1,upload_success,2026-05-30 14:03:33.419689017,
EV000147137,CPT113245,PERMIT,1,verification_pass,2026-05-30 14:48:16.225194084,
EV000147138,CPT113245,FITNESS,1,upload_success,2026-05-31 12:31:59.326826374,
EV000147139,CPT113245,FITNESS,1,verification_pass,2026-05-31 19:08:14.304464239,
EV000147140,CPT113245,INSURANCE,1,upload_success,2026-06-01 13:19:28.873098481,
EV000147141,CPT113245,INSURANCE,1,verification_fail,2026-06-02 18:28:56.394399569,name_mismatch
EV000147142,CPT113245,INSURANCE,2,upload_success,2026-06-03 03:57:17.193108487,
EV000147143,CPT113245,INSURANCE,2,verification_pass,2026-06-03 08:27:31.514640395,
EV000147144,CPT121402,DL,1,upload_success,2026-05-27 01:09:19.847986426,
EV000147145,CPT121402,DL,1,verification_pass,2026-05-27 10:33:23.523910168,
EV000147146,CPT121402,RC,1,upload_success,2026-05-27 12:26:22.631267919,
EV000147147,CPT121402,RC,1,verification_pass,2026-05-27 19:51:23.298114500,
EV000147148,CPT121402,AADHAAR,1,upload_success,2026-05-29 04:47:36.909600793,
EV000147149,CPT121402,AADHAAR,1,verification_pass,2026-05-29 08:45:29.245380025,
EV000147150,CPT121402,FITNESS,1,upload_success,2026-05-30 15:51:57.434251188,
EV000147151,CPT121402,FITNESS,1,verification_pass,2026-05-30 18:54:41.125568241,
EV000147152,CPT109519,DL,1,upload_success,2026-05-26 18:45:16.706087130,
EV000147153,CPT109519,DL,1,verification_pass,2026-05-26 19:38:26.784983001,
EV000147154,CPT109519,RC,1,upload_success,2026-05-27 03:55:26.581324518,
EV000147155,CPT109519,RC,1,verification_fail,2026-05-27 09:28:27.416449890,image_blurred
EV000147156,CPT109519,RC,2,upload_success,2026-05-27 11:20:35.915690254,
EV000147157,CPT109519,RC,2,verification_pass,2026-05-27 13:18:26.009922449,
EV000147158,CPT109519,AADHAAR,1,upload_success,2026-05-28 23:28:22.677697847,
EV000147159,CPT109519,AADHAAR,1,verification_pass,2026-05-29 03:23:58.428138272,
EV000147160,CPT109519,FITNESS,1,upload_success,2026-05-29 16:53:57.171992174,
EV000147161,CPT109519,FITNESS,1,verification_fail,2026-05-30 00:17:35.827100089,document_expired
EV000147162,CPT117759,DL,1,upload_success,2026-05-26 23:49:42.159367447,
EV000147163,CPT117759,DL,1,verification_pass,2026-05-27 04:49:17.577834865,
EV000147164,CPT117759,RC,1,upload_success,2026-05-27 10:56:03.876576275,
EV000147165,CPT117759,RC,1,verification_fail,2026-05-27 19:12:03.561479003,name_mismatch
EV000147166,CPT117759,RC,2,upload_success,2026-05-28 05:50:58.305944294,
EV000147167,CPT117759,RC,2,verification_pass,2026-05-28 23:26:58.447181697,
EV000147168,CPT117759,AADHAAR,1,upload_success,2026-05-29 21:36:55.275415566,
EV000147169,CPT117759,AADHAAR,1,verification_pass,2026-05-30 01:49:13.481410351,
EV000147170,CPT117759,PERMIT,1,upload_success,2026-05-30 17:10:31.055801727,
EV000147171,CPT117759,PERMIT,1,verification_pass,2026-05-30 19:26:55.812060408,
EV000147172,CPT117759,FITNESS,1,upload_success,2026-05-31 19:15:22.641975010,
EV000147173,CPT117759,FITNESS,1,verification_fail,2026-05-31 21:05:39.406977153,image_blurred
EV000147174,CPT117759,FITNESS,2,upload_success,2026-06-01 14:59:37.898952970,
EV000147175,CPT117759,FITNESS,2,verification_pass,2026-06-02 04:18:43.901940321,
EV000147176,CPT124602,DL,1,upload_success,2026-05-27 06:45:58.492836631,
EV000147177,CPT124602,DL,1,verification_pass,2026-05-27 08:41:19.171479562,
EV000147178,CPT124602,RC,1,upload_success,2026-05-27 10:36:52.784229285,
EV000147179,CPT124602,RC,1,verification_fail,2026-05-27 18:12:15.527825271,details_not_legible
EV000147180,CPT111887,DL,1,upload_success,2026-05-26 19:32:12.999400414,
EV000147181,CPT111887,DL,1,verification_pass,2026-05-27 00:03:43.510953129,
EV000147182,CPT102472,DL,1,upload_success,2026-05-27 04:06:56.355110448,
EV000147183,CPT102472,DL,1,verification_pass,2026-05-27 10:50:57.625345956,
EV000147184,CPT102472,RC,1,upload_success,2026-05-28 10:34:59.984218275,
EV000147185,CPT102472,RC,1,verification_pass,2026-05-29 03:09:09.321302904,
EV000147186,CPT102472,AADHAAR,1,upload_success,2026-05-29 05:35:46.120525939,
EV000147187,CPT102472,AADHAAR,1,verification_pass,2026-05-29 13:42:38.736557889,
EV000147188,CPT102472,PERMIT,1,upload_success,2026-05-30 08:56:58.469814005,
EV000147189,CPT102472,PERMIT,1,verification_pass,2026-05-30 13:51:29.969240512,
EV000147190,CPT102472,FITNESS,1,upload_success,2026-05-30 15:56:05.715275952,
EV000147191,CPT102472,FITNESS,1,verification_pass,2026-05-30 18:12:05.219639236,
EV000147192,CPT102472,INSURANCE,1,upload_success,2026-05-31 08:40:18.158758121,
EV000147193,CPT102472,INSURANCE,1,verification_fail,2026-05-31 10:27:54.085030797,details_not_legible
EV000147194,CPT102472,INSURANCE,2,upload_success,2026-05-31 15:35:54.347578099,
EV000147195,CPT102472,INSURANCE,2,verification_pass,2026-05-31 20:39:42.107948087,
EV000147196,CPT104353,DL,1,upload_success,2026-05-27 03:14:42.682215802,
EV000147197,CPT104353,DL,1,verification_pass,2026-05-27 04:36:24.460486155,
EV000147198,CPT104353,RC,1,upload_success,2026-05-27 11:38:54.423660906,
EV000147199,CPT104353,RC,1,verification_pass,2026-05-27 18:08:13.438366836,
EV000147200,CPT109043,DL,1,upload_success,2026-05-27 00:51:34.574427492,
EV000147201,CPT109043,DL,1,verification_pass,2026-05-27 11:24:27.502059349,
EV000147202,CPT112990,DL,1,upload_success,2026-05-26 23:44:23.631640814,
EV000147203,CPT112990,DL,1,verification_pass,2026-05-27 00:31:07.675700480,
EV000147204,CPT112990,RC,1,upload_success,2026-05-27 10:31:20.702841361,
EV000147205,CPT112990,RC,1,verification_pass,2026-05-27 11:42:37.060839135,
EV000147206,CPT112990,AADHAAR,1,upload_success,2026-05-27 19:20:57.119976527,
EV000147207,CPT112990,AADHAAR,1,verification_pass,2026-05-27 23:23:37.944742379,
EV000147208,CPT115521,DL,1,upload_success,2026-05-26 23:04:49.474166121,
EV000147209,CPT115521,DL,1,verification_pass,2026-05-27 08:26:24.310523633,
EV000147210,CPT115521,RC,1,upload_success,2026-05-27 17:34:08.127636634,
EV000147211,CPT115521,RC,1,verification_pass,2026-05-28 04:01:15.759483082,
EV000147212,CPT115521,AADHAAR,1,upload_success,2026-05-28 08:51:22.059456678,
EV000147213,CPT115521,AADHAAR,1,verification_pass,2026-05-28 22:06:04.313725056,
EV000147214,CPT102011,DL,1,upload_success,2026-05-27 05:26:14.167849412,
EV000147215,CPT102011,DL,1,verification_fail,2026-05-27 15:44:35.752754896,details_not_legible
EV000147216,CPT102011,DL,2,upload_success,2026-05-29 00:17:53.660906819,
EV000147217,CPT102011,DL,2,verification_pass,2026-05-29 03:29:10.659365352,
EV000147218,CPT102011,RC,1,upload_success,2026-05-29 10:05:24.259075905,
EV000147219,CPT102011,RC,1,verification_pass,2026-05-30 06:56:13.923345592,
EV000147220,CPT102011,AADHAAR,1,upload_success,2026-05-30 16:17:33.654226181,
EV000147221,CPT102011,AADHAAR,1,verification_pass,2026-05-31 00:07:22.792192072,
EV000147222,CPT111891,DL,1,upload_success,2026-05-26 18:06:51.839145898,
EV000147223,CPT111891,DL,1,verification_pass,2026-05-27 04:26:19.367540085,
EV000147224,CPT118214,DL,1,upload_success,2026-05-27 13:57:47.770870731,
EV000147225,CPT118214,DL,1,verification_pass,2026-05-27 14:13:46.010821952,
